#tcid basin year tc month timestep lon lat vmax pmin rmw r18
2809 EP 50 8 8 6 -125.4904 16.2789 29.52 972.37 39.8 393.1
2809 EP 50 8 8 7 -125.908 16.3001 28.56 974.69 41.2 358.6
2809 EP 50 8 8 8 -126.3705 16.3218 27.67 976.91 42.6 324.1
2809 EP 50 8 8 9 -126.8881 16.3431 26.82 979.06 44.1 289.6
2809 EP 50 8 8 10 -127.4506 16.3647 26.03 981.13 45.5 255.1
2809 EP 50 8 8 11 -128.0257 16.3859 25.29 983.13 46.9 220.6
2809 EP 50 8 8 12 -128.6307 16.4076 24.58 984.56 46.9 205.0
2809 EP 50 8 8 13 -129.2708 16.4289 23.91 986.11 46.9 182.0
2809 EP 50 8 8 14 -129.9108 16.4505 23.28 987.52 46.9 162.0
2809 EP 50 8 8 15 -130.5084 16.4716 22.68 988.81 46.9 144.7
2809 EP 50 8 8 16 -131.0909 16.4934 22.12 990.0 46.9 129.6
2809 EP 50 8 8 17 -131.6734 16.522 21.57 991.13 46.9 116.4
2809 EP 50 8 8 18 -132.271 16.5364 21.06 992.14 46.9 104.8
2809 EP 50 8 8 19 -132.9113 16.5077 20.57 993.07 46.9 94.6
2809 EP 50 8 8 20 -133.5511 16.4793 20.1 993.94 46.9 85.6
2809 EP 50 8 8 21 -134.1335 16.5002 19.65 994.79 46.9 77.6
2809 EP 50 8 8 22 -134.7312 16.5222 19.22 995.54 46.9 70.5
2809 EP 50 8 8 23 -135.4064 16.501 18.81 996.25 46.9 64.2
2809 EP 50 8 8 24 -136.1113 16.4651 18.42 996.92 46.9 58.6
2809 EP 50 8 8 25 -136.8393 16.4289 18.04 997.58 46.9 53.6
2809 EP 50 8 8 26 -137.4914 16.408 17.68 998.17 46.9 49.1
2810 EP 50 9 10 0 -120.7534 19.7367 36.03 972.14 11.9 78.4
2810 EP 50 9 10 1 -121.3797 19.6853 33.48 975.79 17.7 78.2
2810 EP 50 9 10 2 -121.9756 19.6342 31.26 978.9 23.5 78.1
2810 EP 50 9 10 3 -122.5591 19.6753 29.32 981.56 29.3 77.9
2810 EP 50 9 10 4 -123.0978 19.7316 27.6 983.87 35.2 77.7
2810 EP 50 9 10 5 -123.5815 19.7227 26.08 985.92 41.0 77.5
2810 EP 50 9 10 6 -124.02 19.7291 24.71 987.77 46.8 76.1
2810 EP 50 9 10 7 -124.4386 19.8127 23.48 989.53 46.8 70.8
