#tcid basin year tc month timestep lon lat vmax pmin rmw r18
1527 WP 50 10 9 15 121.8707 16.3062 26.71 997.31 45.6 185.4
1527 WP 50 10 9 16 121.4577 16.8898 25.71 998.36 47.7 157.7
1527 WP 50 10 9 17 121.0862 17.369 23.43 1004.74 47.7 126.9
1527 WP 50 10 9 18 120.7227 17.8158 21.52 1005.88 47.7 95.4
1527 WP 50 10 9 19 120.3519 18.2863 19.9 1007.37 47.7 73.3
1527 WP 50 10 9 20 119.9622 18.7791 18.5 1009.4 47.7 57.5
1527 WP 50 10 9 21 119.5371 19.3111 18.01 1010.05 47.7 52.6
1527 WP 50 10 9 22 119.0957 19.8507 17.55 1010.66 47.7 48.2
1528 WP 50 11 8 0 139.6194 22.6829 51.23 940.74 32.6 481.8
1528 WP 50 11 8 1 139.4997 22.837 48.46 945.51 32.3 467.9
1528 WP 50 11 8 2 139.3279 23.0287 45.97 949.65 32.0 454.0
1528 WP 50 11 8 3 139.0736 23.3161 43.73 953.49 31.7 440.1
1528 WP 50 11 8 4 138.8115 23.6746 41.69 956.87 31.4 426.2
1528 WP 50 11 8 5 138.6126 24.0662 39.84 959.92 31.1 412.3
1528 WP 50 11 8 6 138.4701 24.4954 38.14 962.79 30.8 398.4
1528 WP 50 11 8 7 138.3934 24.9451 36.58 965.42 30.5 384.5
1528 WP 50 11 8 8 138.3286 25.3912 35.15 967.78 30.2 370.6
1528 WP 50 11 8 9 138.2047 25.791 33.82 970.06 29.9 356.7
1528 WP 50 11 8 10 138.0622 26.1871 32.59 972.19 29.6 342.9
1528 WP 50 11 8 11 137.9103 26.6113 31.45 974.06 29.4 329.0
1528 WP 50 11 8 12 137.7958 27.0579 30.38 975.81 29.1 315.1
1528 WP 50 11 8 13 137.7575 27.5196 29.38 977.55 28.8 301.2
1528 WP 50 11 8 14 137.7793 28.0038 28.45 979.19 28.5 287.3
1528 WP 50 11 8 15 137.8347 28.5104 27.57 980.74 28.2 273.4
1528 WP 50 11 8 16 137.9129 29.0246 26.75 982.31 27.9 259.5
1528 WP 50 11 8 17 137.9868 29.5222 25.97 983.68 27.6 245.6
1528 WP 50 11 8 18 138.0464 30.0204 25.24 984.97 27.3 231.7
1528 WP 50 11 8 19 138.0721 30.5146 24.55 986.49 27.3 207.9
